seqnames	start	end	width	strand	genoT	deltaW	coverage	spikiness	evenness.mean	evenness.med	background	quality	library	gene	freq
chr2	44766172	44779505	13334	*	cc-ww	165	158	0.286147919991462	0.27392234374984	0.255193393469502	0.0352341195915283	okay	blm-recq5-1-single-f14-r4-c5_S467_.trimmed.mdup.bam	BLM/RECQL5	3
chr3	187954719	187993412	38694	*	ww-wc	35	158	0.286147919991462	0.27392234374984	0.255193393469502	0.0352341195915283	okay	blm-recq5-1-single-f14-r4-c5_S467_.trimmed.mdup.bam	BLM/RECQL5	3
chr3	193276959	193346014	69056	*	wc-ww	39	158	0.286147919991462	0.27392234374984	0.255193393469502	0.0352341195915283	okay	blm-recq5-1-single-f14-r4-c5_S467_.trimmed.mdup.bam	BLM/RECQL5	2
chr4	18484025	19298016	813992	*	ww-cc	171	158	0.286147919991462	0.27392234374984	0.255193393469502	0.0352341195915283	okay	blm-recq5-1-single-f14-r4-c5_S467_.trimmed.mdup.bam	BLM/RECQL5	5
chr4	52273581	52289434	15854	*	cc-ww	143	158	0.286147919991462	0.27392234374984	0.255193393469502	0.0352341195915283	okay	blm-recq5-1-single-f14-r4-c5_S467_.trimmed.mdup.bam	BLM/RECQL5	6
chr4	80411792	80604542	192751	*	ww-cc	165	158	0.286147919991462	0.27392234374984	0.255193393469502	0.0352341195915283	okay	blm-recq5-1-single-f14-r4-c5_S467_.trimmed.mdup.bam	BLM/RECQL5	2
chr5	129967597	129969899	2303	*	ww-cc	167	158	0.286147919991462	0.27392234374984	0.255193393469502	0.0352341195915283	okay	blm-recq5-1-single-f14-r4-c5_S467_.trimmed.mdup.bam	BLM/RECQL5	3
chr6	8476938	8489820	12883	*	cc-ww	167	158	0.286147919991462	0.27392234374984	0.255193393469502	0.0352341195915283	okay	blm-recq5-1-single-f14-r4-c5_S467_.trimmed.mdup.bam	BLM/RECQL5	5
chr6	33806248	33813421	7174	*	ww-cc	162	158	0.286147919991462	0.27392234374984	0.255193393469502	0.0352341195915283	okay	blm-recq5-1-single-f14-r4-c5_S467_.trimmed.mdup.bam	BLM/RECQL5	3
chr6	65149951	65160551	10601	*	cc-ww	167	158	0.286147919991462	0.27392234374984	0.255193393469502	0.0352341195915283	okay	blm-recq5-1-single-f14-r4-c5_S467_.trimmed.mdup.bam	BLM/RECQL5	2
chr6	89010441	89039829	29389	*	ww-cc	133	158	0.286147919991462	0.27392234374984	0.255193393469502	0.0352341195915283	okay	blm-recq5-1-single-f14-r4-c5_S467_.trimmed.mdup.bam	BLM/RECQL5	2
chr7	93108083	93254926	146844	*	ww-cc	168	158	0.286147919991462	0.27392234374984	0.255193393469502	0.0352341195915283	okay	blm-recq5-1-single-f14-r4-c5_S467_.trimmed.mdup.bam	BLM/RECQL5	2
chr7	116394829	116514286	119458	*	cc-ww	126	158	0.286147919991462	0.27392234374984	0.255193393469502	0.0352341195915283	okay	blm-recq5-1-single-f14-r4-c5_S467_.trimmed.mdup.bam	BLM/RECQL5	2
chr11	25884141	25958600	74460	*	ww-cc	155	158	0.286147919991462	0.27392234374984	0.255193393469502	0.0352341195915283	okay	blm-recq5-1-single-f14-r4-c5_S467_.trimmed.mdup.bam	BLM/RECQL5	1
chr11	112201068	112208710	7643	*	cc-ww	148	158	0.286147919991462	0.27392234374984	0.255193393469502	0.0352341195915283	okay	blm-recq5-1-single-f14-r4-c5_S467_.trimmed.mdup.bam	BLM/RECQL5	2
chr12	4787835	4795529	7695	*	cc-ww	163	158	0.286147919991462	0.27392234374984	0.255193393469502	0.0352341195915283	okay	blm-recq5-1-single-f14-r4-c5_S467_.trimmed.mdup.bam	BLM/RECQL5	3
chr13	54005261	54095693	90433	*	cc-ww	161	158	0.286147919991462	0.27392234374984	0.255193393469502	0.0352341195915283	okay	blm-recq5-1-single-f14-r4-c5_S467_.trimmed.mdup.bam	BLM/RECQL5	3
chr14	93342012	93345133	3122	*	ww-cc	169	158	0.286147919991462	0.27392234374984	0.255193393469502	0.0352341195915283	okay	blm-recq5-1-single-f14-r4-c5_S467_.trimmed.mdup.bam	BLM/RECQL5	1
chr19	15059355	15064814	5460	*	ww-cc	168	158	0.286147919991462	0.27392234374984	0.255193393469502	0.0352341195915283	okay	blm-recq5-1-single-f14-r4-c5_S467_.trimmed.mdup.bam	BLM/RECQL5	2
chr19	57620806	57622274	1469	*	cc-wc	112	158	0.286147919991462	0.27392234374984	0.255193393469502	0.0352341195915283	okay	blm-recq5-1-single-f14-r4-c5_S467_.trimmed.mdup.bam	BLM/RECQL5	3
chrX	14366256	14442231	75976	*	ww-cc	166	158	0.286147919991462	0.27392234374984	0.255193393469502	0.0352341195915283	okay	blm-recq5-1-single-f14-r4-c5_S467_.trimmed.mdup.bam	BLM/RECQL5	2
chr4	13095178	13301612	206435	*	cc-ww	169	122	0.19584827675164	0.2198389185121	0.215839829248496	0.0127146936398119	okay	blm-recq5-1-single-f14-r4-c6_S468_.trimmed.mdup.bam	BLM/RECQL5	4
chr4	62046877	62058961	12085	*	ww-cc	172	122	0.19584827675164	0.2198389185121	0.215839829248496	0.0127146936398119	okay	blm-recq5-1-single-f14-r4-c6_S468_.trimmed.mdup.bam	BLM/RECQL5	2
chr4	180579985	180779615	199631	*	cc-ww	168	122	0.19584827675164	0.2198389185121	0.215839829248496	0.0127146936398119	okay	blm-recq5-1-single-f14-r4-c6_S468_.trimmed.mdup.bam	BLM/RECQL5	8
chr5	84001370	84014314	12945	*	cc-ww	172	122	0.19584827675164	0.2198389185121	0.215839829248496	0.0127146936398119	okay	blm-recq5-1-single-f14-r4-c6_S468_.trimmed.mdup.bam	BLM/RECQL5	1
chr6	3373133	3377424	4292	*	cc-ww	172	122	0.19584827675164	0.2198389185121	0.215839829248496	0.0127146936398119	okay	blm-recq5-1-single-f14-r4-c6_S468_.trimmed.mdup.bam	BLM/RECQL5	2
chr8	3196600	3283840	87241	*	wc-cc	89	122	0.19584827675164	0.2198389185121	0.215839829248496	0.0127146936398119	okay	blm-recq5-1-single-f14-r4-c6_S468_.trimmed.mdup.bam	BLM/RECQL5	17
chr8	4680174	4766723	86550	*	cc-wc	74	122	0.19584827675164	0.2198389185121	0.215839829248496	0.0127146936398119	okay	blm-recq5-1-single-f14-r4-c6_S468_.trimmed.mdup.bam	BLM/RECQL5	12
chr8	14165589	14165761	173	*	wc-cc	79	122	0.19584827675164	0.2198389185121	0.215839829248496	0.0127146936398119	okay	blm-recq5-1-single-f14-r4-c6_S468_.trimmed.mdup.bam	BLM/RECQL5	3
chr8	16188690	16192752	4063	*	cc-wc	75	122	0.19584827675164	0.2198389185121	0.215839829248496	0.0127146936398119	okay	blm-recq5-1-single-f14-r4-c6_S468_.trimmed.mdup.bam	BLM/RECQL5	8
chr8	67817957	67818502	546	*	wc-cc	76	122	0.19584827675164	0.2198389185121	0.215839829248496	0.0127146936398119	okay	blm-recq5-1-single-f14-r4-c6_S468_.trimmed.mdup.bam	BLM/RECQL5	4
chr8	69279353	69320060	40708	*	cc-wc	76	122	0.19584827675164	0.2198389185121	0.215839829248496	0.0127146936398119	okay	blm-recq5-1-single-f14-r4-c6_S468_.trimmed.mdup.bam	BLM/RECQL5	11
chr8	135813384	135827082	13699	*	wc-cc	93	122	0.19584827675164	0.2198389185121	0.215839829248496	0.0127146936398119	okay	blm-recq5-1-single-f14-r4-c6_S468_.trimmed.mdup.bam	BLM/RECQL5	15
chr8	138769970	138771167	1198	*	cc-wc	74	122	0.19584827675164	0.2198389185121	0.215839829248496	0.0127146936398119	okay	blm-recq5-1-single-f14-r4-c6_S468_.trimmed.mdup.bam	BLM/RECQL5	16
chr12	92644778	92656472	11695	*	cc-ww	175	122	0.19584827675164	0.2198389185121	0.215839829248496	0.0127146936398119	okay	blm-recq5-1-single-f14-r4-c6_S468_.trimmed.mdup.bam	BLM/RECQL5	3
chr19	18112515	18119659	7145	*	ww-cc	167	122	0.19584827675164	0.2198389185121	0.215839829248496	0.0127146936398119	okay	blm-recq5-1-single-f14-r4-c6_S468_.trimmed.mdup.bam	BLM/RECQL5	1
chr19	43805415	43806302	888	*	cc-ww	168	122	0.19584827675164	0.2198389185121	0.215839829248496	0.0127146936398119	okay	blm-recq5-1-single-f14-r4-c6_S468_.trimmed.mdup.bam	BLM/RECQL5	4
chr1	44845166	44860049	14884	*	ww-cc	173	78	0.160542497167421	0.206021457531248	0.205209624100878	0.012085838326132	acceptable	blm-recq5-1-single-f14-r4-c7_S469_.trimmed.mdup.bam	BLM/RECQL5	3
chr3	20496157	20544215	48059	*	cc-ww	172	78	0.160542497167421	0.206021457531248	0.205209624100878	0.012085838326132	acceptable	blm-recq5-1-single-f14-r4-c7_S469_.trimmed.mdup.bam	BLM/RECQL5	1
chr6	151207120	151235229	28110	*	cc-ww	173	78	0.160542497167421	0.206021457531248	0.205209624100878	0.012085838326132	acceptable	blm-recq5-1-single-f14-r4-c7_S469_.trimmed.mdup.bam	BLM/RECQL5	1
chr7	126976272	126993785	17514	*	ww-cc	173	78	0.160542497167421	0.206021457531248	0.205209624100878	0.012085838326132	acceptable	blm-recq5-1-single-f14-r4-c7_S469_.trimmed.mdup.bam	BLM/RECQL5	1
chr10	17451735	17471970	20236	*	cc-ww	171	78	0.160542497167421	0.206021457531248	0.205209624100878	0.012085838326132	acceptable	blm-recq5-1-single-f14-r4-c7_S469_.trimmed.mdup.bam	BLM/RECQL5	2
chr19	51402609	51407466	4858	*	ww-cc	169	78	0.160542497167421	0.206021457531248	0.205209624100878	0.012085838326132	acceptable	blm-recq5-1-single-f14-r4-c7_S469_.trimmed.mdup.bam	BLM/RECQL5	2
chr22	17483456	17501955	18500	*	wc-cc	54	78	0.160542497167421	0.206021457531248	0.205209624100878	0.012085838326132	acceptable	blm-recq5-1-single-f14-r4-c7_S469_.trimmed.mdup.bam	BLM/RECQL5	7
chrX	152088232	152697652	609421	*	cc-wc	10	78	0.160542497167421	0.206021457531248	0.205209624100878	0.012085838326132	acceptable	blm-recq5-1-single-f14-r4-c7_S469_.trimmed.mdup.bam	BLM/RECQL5	10
chr2	52656489	52929985	273497	*	ww-cc	171	200	0.274072595910862	0.256647391122146	0.242908057398908	0.0112632027943243	okay	blm-recq5-1-single-f14-r5-c3_S472_.trimmed.mdup.bam	BLM/RECQL5	2
chr5	34197858	34224158	26301	*	cc-ww	175	200	0.274072595910862	0.256647391122146	0.242908057398908	0.0112632027943243	okay	blm-recq5-1-single-f14-r5-c3_S472_.trimmed.mdup.bam	BLM/RECQL5	3
chr6	2782385	2784614	2230	*	wc-ww	55	200	0.274072595910862	0.256647391122146	0.242908057398908	0.0112632027943243	okay	blm-recq5-1-single-f14-r5-c3_S472_.trimmed.mdup.bam	BLM/RECQL5	2
chr8	81489391	81512876	23486	*	wc-cc	95	200	0.274072595910862	0.256647391122146	0.242908057398908	0.0112632027943243	okay	blm-recq5-1-single-f14-r5-c3_S472_.trimmed.mdup.bam	BLM/RECQL5	4
chr8	89135846	89137653	1808	*	cc-wc	87	200	0.274072595910862	0.256647391122146	0.242908057398908	0.0112632027943243	okay	blm-recq5-1-single-f14-r5-c3_S472_.trimmed.mdup.bam	BLM/RECQL5	7
chr8	125891677	125894624	2948	*	wc-cc	90	200	0.274072595910862	0.256647391122146	0.242908057398908	0.0112632027943243	okay	blm-recq5-1-single-f14-r5-c3_S472_.trimmed.mdup.bam	BLM/RECQL5	1
chr8	127071402	127088219	16818	*	cc-wc	93	200	0.274072595910862	0.256647391122146	0.242908057398908	0.0112632027943243	okay	blm-recq5-1-single-f14-r5-c3_S472_.trimmed.mdup.bam	BLM/RECQL5	1
chr11	76436576	76459190	22615	*	ww-cc	171	200	0.274072595910862	0.256647391122146	0.242908057398908	0.0112632027943243	okay	blm-recq5-1-single-f14-r5-c3_S472_.trimmed.mdup.bam	BLM/RECQL5	3
chr14	74911524	74931254	19731	*	cc-ww	173	200	0.274072595910862	0.256647391122146	0.242908057398908	0.0112632027943243	okay	blm-recq5-1-single-f14-r5-c3_S472_.trimmed.mdup.bam	BLM/RECQL5	5
chr18	65161112	65536463	375352	*	ww-wc	10	200	0.274072595910862	0.256647391122146	0.242908057398908	0.0112632027943243	okay	blm-recq5-1-single-f14-r5-c3_S472_.trimmed.mdup.bam	BLM/RECQL5	4
chr18	69532136	69655038	122903	*	wc-ww	8	200	0.274072595910862	0.256647391122146	0.242908057398908	0.0112632027943243	okay	blm-recq5-1-single-f14-r5-c3_S472_.trimmed.mdup.bam	BLM/RECQL5	3
chr22	24433422	24443757	10336	*	cc-ww	170	200	0.274072595910862	0.256647391122146	0.242908057398908	0.0112632027943243	okay	blm-recq5-1-single-f14-r5-c3_S472_.trimmed.mdup.bam	BLM/RECQL5	10
chr1	78796156	78808461	12306	*	ww-cc	175	53	0.212834204299579	0.220358660125336	0.218117138109289	0.0102692713833157	okay	blm-recq5-1-single-f14-r5-c6_S475_.trimmed.mdup.bam	BLM/RECQL5	3
chr2	121569390	121633857	64468	*	ww-cc	170	53	0.212834204299579	0.220358660125336	0.218117138109289	0.0102692713833157	okay	blm-recq5-1-single-f14-r5-c6_S475_.trimmed.mdup.bam	BLM/RECQL5	2
chr2	164124068	164224410	100343	*	cc-ww	170	53	0.212834204299579	0.220358660125336	0.218117138109289	0.0102692713833157	okay	blm-recq5-1-single-f14-r5-c6_S475_.trimmed.mdup.bam	BLM/RECQL5	2
chr2	208778579	208787734	9156	*	ww-cc	172	53	0.212834204299579	0.220358660125336	0.218117138109289	0.0102692713833157	okay	blm-recq5-1-single-f14-r5-c6_S475_.trimmed.mdup.bam	BLM/RECQL5	2
chr3	14764711	14777643	12933	*	cc-ww	173	53	0.212834204299579	0.220358660125336	0.218117138109289	0.0102692713833157	okay	blm-recq5-1-single-f14-r5-c6_S475_.trimmed.mdup.bam	BLM/RECQL5	3
chr4	93913831	93934415	20585	*	cc-ww	174	53	0.212834204299579	0.220358660125336	0.218117138109289	0.0102692713833157	okay	blm-recq5-1-single-f14-r5-c6_S475_.trimmed.mdup.bam	BLM/RECQL5	2
chr4	174471774	174478352	6579	*	ww-cc	172	53	0.212834204299579	0.220358660125336	0.218117138109289	0.0102692713833157	okay	blm-recq5-1-single-f14-r5-c6_S475_.trimmed.mdup.bam	BLM/RECQL5	2
chr5	11368880	11399169	30290	*	cc-ww	171	53	0.212834204299579	0.220358660125336	0.218117138109289	0.0102692713833157	okay	blm-recq5-1-single-f14-r5-c6_S475_.trimmed.mdup.bam	BLM/RECQL5	4
chr5	28317104	28336591	19488	*	ww-cc	172	53	0.212834204299579	0.220358660125336	0.218117138109289	0.0102692713833157	okay	blm-recq5-1-single-f14-r5-c6_S475_.trimmed.mdup.bam	BLM/RECQL5	4
chr5	55524341	55549923	25583	*	cc-ww	171	53	0.212834204299579	0.220358660125336	0.218117138109289	0.0102692713833157	okay	blm-recq5-1-single-f14-r5-c6_S475_.trimmed.mdup.bam	BLM/RECQL5	2
chr5	92458709	92476411	17703	*	ww-cc	175	53	0.212834204299579	0.220358660125336	0.218117138109289	0.0102692713833157	okay	blm-recq5-1-single-f14-r5-c6_S475_.trimmed.mdup.bam	BLM/RECQL5	2
chr5	177754913	177956403	201491	*	cc-ww	171	53	0.212834204299579	0.220358660125336	0.218117138109289	0.0102692713833157	okay	blm-recq5-1-single-f14-r5-c6_S475_.trimmed.mdup.bam	BLM/RECQL5	4
chr6	109183054	109226694	43641	*	cc-ww	172	53	0.212834204299579	0.220358660125336	0.218117138109289	0.0102692713833157	okay	blm-recq5-1-single-f14-r5-c6_S475_.trimmed.mdup.bam	BLM/RECQL5	1
chr7	32129620	32138404	8785	*	cc-ww	173	53	0.212834204299579	0.220358660125336	0.218117138109289	0.0102692713833157	okay	blm-recq5-1-single-f14-r5-c6_S475_.trimmed.mdup.bam	BLM/RECQL5	3
chr7	147650731	147658680	7950	*	cc-ww	171	53	0.212834204299579	0.220358660125336	0.218117138109289	0.0102692713833157	okay	blm-recq5-1-single-f14-r5-c6_S475_.trimmed.mdup.bam	BLM/RECQL5	3
chr8	5104095	5144128	40034	*	ww-wc	94	53	0.212834204299579	0.220358660125336	0.218117138109289	0.0102692713833157	okay	blm-recq5-1-single-f14-r5-c6_S475_.trimmed.mdup.bam	BLM/RECQL5	15
chr8	98712409	98723224	10816	*	wc-ww	101	53	0.212834204299579	0.220358660125336	0.218117138109289	0.0102692713833157	okay	blm-recq5-1-single-f14-r5-c6_S475_.trimmed.mdup.bam	BLM/RECQL5	4
chr8	123125514	123136116	10603	*	ww-wc	102	53	0.212834204299579	0.220358660125336	0.218117138109289	0.0102692713833157	okay	blm-recq5-1-single-f14-r5-c6_S475_.trimmed.mdup.bam	BLM/RECQL5	3
chr8	135165997	135169501	3505	*	wc-ww	77	53	0.212834204299579	0.220358660125336	0.218117138109289	0.0102692713833157	okay	blm-recq5-1-single-f14-r5-c6_S475_.trimmed.mdup.bam	BLM/RECQL5	15
chr8	137855917	137899084	43168	*	ww-wc	76	53	0.212834204299579	0.220358660125336	0.218117138109289	0.0102692713833157	okay	blm-recq5-1-single-f14-r5-c6_S475_.trimmed.mdup.bam	BLM/RECQL5	11
chr12	86599325	86609527	10203	*	ww-cc	172	53	0.212834204299579	0.220358660125336	0.218117138109289	0.0102692713833157	okay	blm-recq5-1-single-f14-r5-c6_S475_.trimmed.mdup.bam	BLM/RECQL5	4
chr12	101325251	101338935	13685	*	cc-ww	172	53	0.212834204299579	0.220358660125336	0.218117138109289	0.0102692713833157	okay	blm-recq5-1-single-f14-r5-c6_S475_.trimmed.mdup.bam	BLM/RECQL5	2
chr13	103404172	103442953	38782	*	ww-cc	172	53	0.212834204299579	0.220358660125336	0.218117138109289	0.0102692713833157	okay	blm-recq5-1-single-f14-r5-c6_S475_.trimmed.mdup.bam	BLM/RECQL5	4
chr14	42451038	42481905	30868	*	cc-ww	172	53	0.212834204299579	0.220358660125336	0.218117138109289	0.0102692713833157	okay	blm-recq5-1-single-f14-r5-c6_S475_.trimmed.mdup.bam	BLM/RECQL5	2
chr15	80706828	80800596	93769	*	cc-wc	84	53	0.212834204299579	0.220358660125336	0.218117138109289	0.0102692713833157	okay	blm-recq5-1-single-f14-r5-c6_S475_.trimmed.mdup.bam	BLM/RECQL5	2
chr17	12536147	12576090	39944	*	ww-cc	175	53	0.212834204299579	0.220358660125336	0.218117138109289	0.0102692713833157	okay	blm-recq5-1-single-f14-r5-c6_S475_.trimmed.mdup.bam	BLM/RECQL5	3
chr18	4975579	5050916	75338	*	ww-cc	174	53	0.212834204299579	0.220358660125336	0.218117138109289	0.0102692713833157	okay	blm-recq5-1-single-f14-r5-c6_S475_.trimmed.mdup.bam	BLM/RECQL5	4
chr2	219272169	219277947	5779	*	ww-cc	170	153	0.134657822302783	0.199824009579969	0.198796929058396	0.0154054101497358	good	blm-recq5-1-single-f14-r6-c1_S477_.trimmed.mdup.bam	BLM/RECQL5	2
chr8	37227129	37231892	4764	*	cc-wc	92	153	0.134657822302783	0.199824009579969	0.198796929058396	0.0154054101497358	good	blm-recq5-1-single-f14-r6-c1_S477_.trimmed.mdup.bam	BLM/RECQL5	11
chr8	42789903	42798770	8868	*	wc-ww	80	153	0.134657822302783	0.199824009579969	0.198796929058396	0.0154054101497358	good	blm-recq5-1-single-f14-r6-c1_S477_.trimmed.mdup.bam	BLM/RECQL5	4
chr15	100894403	100894478	76	*	cc-ww	133	153	0.134657822302783	0.199824009579969	0.198796929058396	0.0154054101497358	good	blm-recq5-1-single-f14-r6-c1_S477_.trimmed.mdup.bam	BLM/RECQL5	3
chr16	81530310	81547049	16740	*	ww-cc	172	153	0.134657822302783	0.199824009579969	0.198796929058396	0.0154054101497358	good	blm-recq5-1-single-f14-r6-c1_S477_.trimmed.mdup.bam	BLM/RECQL5	3
chr3	8682584	8737165	54582	*	cc-ww	169	184	0.235041894864953	0.223120931508177	0.2197394993222	0.0129725902840921	okay	blm-recq5-1-single-f14-r6-c3_S479_.trimmed.mdup.bam	BLM/RECQL5	1
chr3	62404348	62432913	28566	*	ww-cc	173	184	0.235041894864953	0.223120931508177	0.2197394993222	0.0129725902840921	okay	blm-recq5-1-single-f14-r6-c3_S479_.trimmed.mdup.bam	BLM/RECQL5	3
chr6	77649833	77938016	288184	*	cc-ww	170	184	0.235041894864953	0.223120931508177	0.2197394993222	0.0129725902840921	okay	blm-recq5-1-single-f14-r6-c3_S479_.trimmed.mdup.bam	BLM/RECQL5	3
chr6	128398295	128422323	24029	*	ww-wc	100	184	0.235041894864953	0.223120931508177	0.2197394993222	0.0129725902840921	okay	blm-recq5-1-single-f14-r6-c3_S479_.trimmed.mdup.bam	BLM/RECQL5	4
chr7	150146263	150172265	26003	*	ww-cc	173	184	0.235041894864953	0.223120931508177	0.2197394993222	0.0129725902840921	okay	blm-recq5-1-single-f14-r6-c3_S479_.trimmed.mdup.bam	BLM/RECQL5	3
chr8	68150149	68157436	7288	*	wc-ww	91	184	0.235041894864953	0.223120931508177	0.2197394993222	0.0129725902840921	okay	blm-recq5-1-single-f14-r6-c3_S479_.trimmed.mdup.bam	BLM/RECQL5	4
chr8	72866832	72874862	8031	*	ww-wc	83	184	0.235041894864953	0.223120931508177	0.2197394993222	0.0129725902840921	okay	blm-recq5-1-single-f14-r6-c3_S479_.trimmed.mdup.bam	BLM/RECQL5	11
chr8	79561686	79574300	12615	*	ww-wc	83	184	0.235041894864953	0.223120931508177	0.2197394993222	0.0129725902840921	okay	blm-recq5-1-single-f14-r6-c3_S479_.trimmed.mdup.bam	BLM/RECQL5	6
chr8	83636500	83656816	20317	*	wc-ww	91	184	0.235041894864953	0.223120931508177	0.2197394993222	0.0129725902840921	okay	blm-recq5-1-single-f14-r6-c3_S479_.trimmed.mdup.bam	BLM/RECQL5	5
chr8	84754226	84761539	7314	*	ww-wc	90	184	0.235041894864953	0.223120931508177	0.2197394993222	0.0129725902840921	okay	blm-recq5-1-single-f14-r6-c3_S479_.trimmed.mdup.bam	BLM/RECQL5	2
chr8	86825173	86870252	45080	*	wc-ww	81	184	0.235041894864953	0.223120931508177	0.2197394993222	0.0129725902840921	okay	blm-recq5-1-single-f14-r6-c3_S479_.trimmed.mdup.bam	BLM/RECQL5	8
chr8	88912538	88976642	64105	*	ww-wc	81	184	0.235041894864953	0.223120931508177	0.2197394993222	0.0129725902840921	okay	blm-recq5-1-single-f14-r6-c3_S479_.trimmed.mdup.bam	BLM/RECQL5	7
chr8	116355695	116359751	4057	*	wc-ww	81	184	0.235041894864953	0.223120931508177	0.2197394993222	0.0129725902840921	okay	blm-recq5-1-single-f14-r6-c3_S479_.trimmed.mdup.bam	BLM/RECQL5	6
chr8	119245194	119247712	2519	*	ww-wc	86	184	0.235041894864953	0.223120931508177	0.2197394993222	0.0129725902840921	okay	blm-recq5-1-single-f14-r6-c3_S479_.trimmed.mdup.bam	BLM/RECQL5	4
chr9	13174015	13195579	21565	*	wc-cc	80	184	0.235041894864953	0.223120931508177	0.2197394993222	0.0129725902840921	okay	blm-recq5-1-single-f14-r6-c3_S479_.trimmed.mdup.bam	BLM/RECQL5	1
chr9	14245517	14246346	830	*	cc-wc	94	184	0.235041894864953	0.223120931508177	0.2197394993222	0.0129725902840921	okay	blm-recq5-1-single-f14-r6-c3_S479_.trimmed.mdup.bam	BLM/RECQL5	2
chr9	28674825	28854618	179794	*	wc-ww	125	184	0.235041894864953	0.223120931508177	0.2197394993222	0.0129725902840921	okay	blm-recq5-1-single-f14-r6-c3_S479_.trimmed.mdup.bam	BLM/RECQL5	1
chr11	40952828	41575148	622321	*	cc-ww	171	184	0.235041894864953	0.223120931508177	0.2197394993222	0.0129725902840921	okay	blm-recq5-1-single-f14-r6-c3_S479_.trimmed.mdup.bam	BLM/RECQL5	4
chr12	26511767	26511928	162	*	cc-ww	169	184	0.235041894864953	0.223120931508177	0.2197394993222	0.0129725902840921	okay	blm-recq5-1-single-f14-r6-c3_S479_.trimmed.mdup.bam	BLM/RECQL5	2
chr14	49977260	49983158	5899	*	ww-cc	175	184	0.235041894864953	0.223120931508177	0.2197394993222	0.0129725902840921	okay	blm-recq5-1-single-f14-r6-c3_S479_.trimmed.mdup.bam	BLM/RECQL5	1
chr15	97348824	97639034	290211	*	ww-cc	171	184	0.235041894864953	0.223120931508177	0.2197394993222	0.0129725902840921	okay	blm-recq5-1-single-f14-r6-c3_S479_.trimmed.mdup.bam	BLM/RECQL5	5
chr1	67707149	67778881	71733	*	ww-cc	172	71	0.24271388670987	0.235892366472162	0.227181215385314	0.015416113436648	okay	blm-recq5-1-single-f14-r6-c4_S480_.trimmed.mdup.bam	BLM/RECQL5	5
chr1	167534676	167539175	4500	*	cc-ww	172	71	0.24271388670987	0.235892366472162	0.227181215385314	0.015416113436648	okay	blm-recq5-1-single-f14-r6-c4_S480_.trimmed.mdup.bam	BLM/RECQL5	5
chr1	178417279	178483459	66181	*	ww-cc	172	71	0.24271388670987	0.235892366472162	0.227181215385314	0.015416113436648	okay	blm-recq5-1-single-f14-r6-c4_S480_.trimmed.mdup.bam	BLM/RECQL5	3
chr2	59669042	59683752	14711	*	ww-cc	173	71	0.24271388670987	0.235892366472162	0.227181215385314	0.015416113436648	okay	blm-recq5-1-single-f14-r6-c4_S480_.trimmed.mdup.bam	BLM/RECQL5	3
chr2	235797744	235872027	74284	*	cc-ww	173	71	0.24271388670987	0.235892366472162	0.227181215385314	0.015416113436648	okay	blm-recq5-1-single-f14-r6-c4_S480_.trimmed.mdup.bam	BLM/RECQL5	5
chr3	47764421	47938625	174205	*	ww-cc	129	71	0.24271388670987	0.235892366472162	0.227181215385314	0.015416113436648	okay	blm-recq5-1-single-f14-r6-c4_S480_.trimmed.mdup.bam	BLM/RECQL5	3
chr3	49996831	50052860	56030	*	cc-ww	129	71	0.24271388670987	0.235892366472162	0.227181215385314	0.015416113436648	okay	blm-recq5-1-single-f14-r6-c4_S480_.trimmed.mdup.bam	BLM/RECQL5	3
chr3	116171601	116284599	112999	*	ww-cc	168	71	0.24271388670987	0.235892366472162	0.227181215385314	0.015416113436648	okay	blm-recq5-1-single-f14-r6-c4_S480_.trimmed.mdup.bam	BLM/RECQL5	2
chr4	47273744	47275270	1527	*	cc-ww	164	71	0.24271388670987	0.235892366472162	0.227181215385314	0.015416113436648	okay	blm-recq5-1-single-f14-r6-c4_S480_.trimmed.mdup.bam	BLM/RECQL5	4
chr5	119666725	119725689	58965	*	ww-cc	172	71	0.24271388670987	0.235892366472162	0.227181215385314	0.015416113436648	okay	blm-recq5-1-single-f14-r6-c4_S480_.trimmed.mdup.bam	BLM/RECQL5	3
chr6	36987201	37029633	42433	*	ww-cc	173	71	0.24271388670987	0.235892366472162	0.227181215385314	0.015416113436648	okay	blm-recq5-1-single-f14-r6-c4_S480_.trimmed.mdup.bam	BLM/RECQL5	4
chr6	79276341	79289846	13506	*	cc-ww	170	71	0.24271388670987	0.235892366472162	0.227181215385314	0.015416113436648	okay	blm-recq5-1-single-f14-r6-c4_S480_.trimmed.mdup.bam	BLM/RECQL5	4
chr7	141000419	141030581	30163	*	cc-ww	173	71	0.24271388670987	0.235892366472162	0.227181215385314	0.015416113436648	okay	blm-recq5-1-single-f14-r6-c4_S480_.trimmed.mdup.bam	BLM/RECQL5	4
chr8	93398684	93425995	27312	*	ww-wc	89	71	0.24271388670987	0.235892366472162	0.227181215385314	0.015416113436648	okay	blm-recq5-1-single-f14-r6-c4_S480_.trimmed.mdup.bam	BLM/RECQL5	2
chr8	104261788	104263435	1648	*	wc-cc	56	71	0.24271388670987	0.235892366472162	0.227181215385314	0.015416113436648	okay	blm-recq5-1-single-f14-r6-c4_S480_.trimmed.mdup.bam	BLM/RECQL5	1
